lat,lon,avg_smi,total_drought_pct,unusual_dry_pct,moderate_drought_pct,severe_drought_pct,extreme_drought_pct,exceptional_drought_pct,drought_intensity,trend,drought_resistance
47.667976689020556,7.685018758221314,0.25326964,53.333333333333336,16.666666666666664,16.666666666666664,11.666666666666666,13.333333333333334,11.666666666666666,0.07510784,-0.044097677,0.0
47.66996570848064,7.73813714369887,0.24918027,53.333333333333336,20.0,15.0,13.333333333333334,13.333333333333334,11.666666666666666,0.07517195,-0.053512976,0.0
47.671930195746086,7.791261210408833,0.2664565,46.666666666666664,16.666666666666664,10.0,16.666666666666664,10.0,10.0,0.0713569,-0.0967107,0.0
47.67387014424147,7.844390888592187,0.2980854,41.66666666666667,16.666666666666664,10.0,16.666666666666664,8.333333333333332,6.666666666666667,0.07158372,-0.11709915,0.0
47.67578554747228,7.897526108442939,0.3111064,40.0,16.666666666666664,11.666666666666666,11.666666666666666,8.333333333333332,8.333333333333332,0.07104243,-0.101255566,0.0
47.67767639902494,7.950666800108667,0.31575218,41.66666666666667,20.0,13.333333333333334,10.0,10.0,8.333333333333332,0.07278097,-0.09925856,0.0
47.6795426925669,8.003812893691101,0.33115396,43.333333333333336,13.333333333333334,10.0,18.333333333333332,10.0,5.0,0.07960306,-0.08964822,0.0
47.68138442184668,8.05696431924669,0.3160048,46.666666666666664,10.0,15.0,11.666666666666666,15.0,5.0,0.08230078,-0.10798927,0.0
47.68320158069398,8.110121006787177,0.30416805,43.333333333333336,15.0,16.666666666666664,6.666666666666667,13.333333333333334,6.666666666666667,0.07759392,-0.10225998,0.0
47.6849941630197,8.163282886280157,0.30970848,45.0,16.666666666666664,16.666666666666664,11.666666666666666,11.666666666666666,5.0,0.08538187,-0.09586947,0.0
47.686762162816045,8.216449887649674,0.2876626,46.666666666666664,13.333333333333334,18.333333333333332,11.666666666666666,5.0,11.666666666666666,0.08390842,-0.09377286,0.0
47.68850557415653,8.269621940776767,0.30713886,45.0,16.666666666666664,18.333333333333332,10.0,13.333333333333334,3.3333333333333335,0.09186209,-0.038629353,0.0
47.69022439119612,8.322798975500069,0.33293456,41.66666666666667,15.0,21.666666666666668,11.666666666666666,6.666666666666667,1.6666666666666667,0.09864762,-0.012332827,0.0
47.69191860817123,8.375980921616371,0.36347744,38.333333333333336,11.666666666666666,25.0,5.0,6.666666666666667,1.6666666666666667,0.110023,-0.006590903,4.85532037417094
47.693588219399786,8.429167708881195,0.3523927,40.0,10.0,25.0,8.333333333333332,5.0,1.6666666666666667,0.11618272,-0.02113676,1.4589265187581404
47.69523321928137,8.482359267009382,0.3715833,35.0,11.666666666666666,23.333333333333332,6.666666666666667,3.3333333333333335,1.6666666666666667,0.1156469,-0.011770666,9.31459959348043
47.697733036428104,7.522624118787345,0.24587134,55.00000000000001,11.666666666666666,13.333333333333334,8.333333333333332,21.666666666666668,11.666666666666666,0.060781118,0.066314,0.0
47.699798190627405,7.575761235650745,0.22897649,58.333333333333336,15.0,13.333333333333334,13.333333333333334,21.666666666666668,10.0,0.060790457,0.024070606,0.0
47.70183880240011,7.628904257201097,0.2588131,51.66666666666667,20.0,13.333333333333334,11.666666666666666,15.0,11.666666666666666,0.066942275,0.004321158,0.0
47.70385486491294,7.682053113655175,0.26390997,45.0,20.0,11.666666666666666,8.333333333333332,11.666666666666666,13.333333333333334,0.060163163,-0.1036772,0.0
47.70584637141345,7.735207735180859,0.27608424,45.0,11.666666666666666,10.0,13.333333333333334,10.0,11.666666666666666,0.06924308,-0.13602121,0.0
47.707813315230126,7.788368051897711,0.2915576,41.66666666666667,16.666666666666664,8.333333333333332,15.0,8.333333333333332,10.0,0.06535288,-0.11844817,0.0
47.709755689772464,7.841533993877533,0.30925527,40.0,15.0,8.333333333333332,16.666666666666664,5.0,10.0,0.06264574,-0.10354766,0.0
47.711673488531005,7.894705491144944,0.32992852,40.0,16.666666666666664,11.666666666666666,11.666666666666666,8.333333333333332,8.333333333333332,0.07122741,-0.07769805,0.0
47.713566705077454,7.947882473677949,0.35741434,41.66666666666667,13.333333333333334,11.666666666666666,13.333333333333334,11.666666666666666,5.0,0.07476525,-0.07945573,0.0
